Start date;End date;Biomass [MWh] Original resolutions;Hydropower [MWh] Original resolutions;Wind onshore [MWh] Original resolutions;Photovoltaics [MWh] Original resolutions;Other renewable [MWh] Original resolutions;Hard coal [MWh] Original resolutions;Fossil gas [MWh] Original resolutions;Hydro pumped storage [MWh] Original resolutions;Other conventional [MWh] Original resolutions
Jan 26, 2025 5:45 PM;Jan 26, 2025 6:00 PM;61.00;586.00;33.00;0.00;0.00;0.00;539.50;139.00;30.50
Jan 26, 2025 6:00 PM;Jan 26, 2025 6:15 PM;61.00;598.75;27.00;0.00;0.00;0.00;549.00;110.50;30.50
Jan 26, 2025 6:15 PM;Jan 26, 2025 6:30 PM;61.00;617.50;23.00;0.00;0.00;0.00;552.75;105.75;30.50
Jan 26, 2025 6:30 PM;Jan 26, 2025 6:45 PM;61.00;623.50;19.00;0.00;0.00;0.00;555.25;95.75;30.50
Jan 26, 2025 6:45 PM;Jan 26, 2025 7:00 PM;61.00;607.50;21.00;0.00;0.00;0.00;551.00;103.50;30.50
Jan 26, 2025 7:00 PM;Jan 26, 2025 7:15 PM;62.00;622.75;23.00;0.00;0.00;0.00;547.25;165.00;30.50
Jan 26, 2025 7:15 PM;Jan 26, 2025 7:30 PM;62.00;595.00;19.00;0.00;0.00;0.00;544.25;157.75;30.50
Jan 26, 2025 7:30 PM;Jan 26, 2025 7:45 PM;62.00;582.25;21.00;0.00;0.00;0.00;543.50;145.50;30.50
Jan 26, 2025 7:45 PM;Jan 26, 2025 8:00 PM;62.00;572.50;21.00;0.00;0.00;0.00;541.25;139.50;30.50
Jan 26, 2025 8:00 PM;Jan 26, 2025 8:15 PM;63.00;571.75;21.00;0.00;0.00;0.00;542.00;73.00;30.50
Jan 26, 2025 8:15 PM;Jan 26, 2025 8:30 PM;63.00;539.00;22.00;0.00;0.00;0.00;542.25;78.25;30.50
Jan 26, 2025 8:30 PM;Jan 26, 2025 8:45 PM;63.00;531.25;24.00;0.00;0.00;0.00;544.00;72.50;30.50
Jan 26, 2025 8:45 PM;Jan 26, 2025 9:00 PM;64.00;527.75;33.00;0.00;0.00;0.00;544.50;70.00;30.50
Jan 26, 2025 9:00 PM;Jan 26, 2025 9:15 PM;64.00;514.25;42.00;0.00;0.00;0.00;547.00;70.25;30.50
Jan 26, 2025 9:15 PM;Jan 26, 2025 9:30 PM;64.00;503.00;47.00;0.00;0.00;0.00;548.50;46.25;30.50
Jan 26, 2025 9:30 PM;Jan 26, 2025 9:45 PM;64.00;488.50;64.00;0.00;0.00;0.00;553.00;37.25;30.50
Jan 26, 2025 9:45 PM;Jan 26, 2025 10:00 PM;65.00;483.75;82.00;0.00;0.00;0.00;553.75;31.50;30.50
Jan 26, 2025 10:00 PM;Jan 26, 2025 10:15 PM;66.00;475.25;93.00;0.00;0.00;0.00;548.25;75.00;30.50
Jan 26, 2025 10:15 PM;Jan 26, 2025 10:30 PM;66.00;469.25;103.00;0.00;0.00;0.00;536.50;75.00;30.50
Jan 26, 2025 10:30 PM;Jan 26, 2025 10:45 PM;66.00;473.75;111.00;0.00;0.00;0.00;528.25;68.00;30.50
Jan 26, 2025 10:45 PM;Jan 26, 2025 11:00 PM;66.00;474.50;105.00;0.00;0.00;0.00;526.25;32.50;30.50
Jan 26, 2025 11:00 PM;Jan 26, 2025 11:15 PM;65.00;482.75;100.00;0.00;0.00;0.00;508.25;0.00;30.50
Jan 26, 2025 11:15 PM;Jan 26, 2025 11:30 PM;66.00;482.75;109.00;0.00;0.00;0.00;502.00;0.00;30.50
Jan 26, 2025 11:30 PM;Jan 26, 2025 11:45 PM;66.00;467.75;137.00;0.00;0.00;0.00;495.00;0.00;30.50
Jan 26, 2025 11:45 PM;Jan 27, 2025 12:00 AM;66.00;452.00;171.00;0.00;0.00;0.00;482.25;0.00;30.50
Jan 27, 2025 12:00 AM;Jan 27, 2025 12:15 AM;65.00;439.00;197.00;0.00;0.00;0.00;372.50;0.00;30.50
Jan 27, 2025 12:15 AM;Jan 27, 2025 12:30 AM;65.00;433.25;205.00;0.00;0.00;0.00;269.50;0.00;30.50
Jan 27, 2025 12:30 AM;Jan 27, 2025 12:45 AM;65.00;437.50;204.00;0.00;0.00;0.00;238.50;0.00;30.50
Jan 27, 2025 12:45 AM;Jan 27, 2025 1:00 AM;65.00;434.00;200.00;0.00;0.00;0.00;233.50;0.00;30.50
Jan 27, 2025 1:00 AM;Jan 27, 2025 1:15 AM;65.00;443.25;215.00;0.00;0.00;0.00;238.00;0.00;30.50
Jan 27, 2025 1:15 AM;Jan 27, 2025 1:30 AM;65.00;441.25;235.00;0.00;0.00;0.00;238.50;0.00;30.50
Jan 27, 2025 1:30 AM;Jan 27, 2025 1:45 AM;65.00;439.25;275.00;0.00;0.00;0.00;236.00;0.00;30.50
Jan 27, 2025 1:45 AM;Jan 27, 2025 2:00 AM;65.00;431.75;304.00;0.00;0.00;0.00;236.50;0.00;30.50
Jan 27, 2025 2:00 AM;Jan 27, 2025 2:15 AM;65.00;449.50;296.00;0.00;0.00;0.00;249.50;0.00;30.50
Jan 27, 2025 2:15 AM;Jan 27, 2025 2:30 AM;65.00;436.25;293.00;0.00;0.00;0.00;248.25;0.00;30.50
Jan 27, 2025 2:30 AM;Jan 27, 2025 2:45 AM;65.00;436.25;301.00;0.00;0.00;0.00;249.75;0.00;30.50
Jan 27, 2025 2:45 AM;Jan 27, 2025 3:00 AM;65.00;434.00;318.00;0.00;0.00;0.00;251.25;0.00;30.50
Jan 27, 2025 3:00 AM;Jan 27, 2025 3:15 AM;66.00;437.75;327.00;0.00;0.00;0.00;261.75;0.00;30.50
Jan 27, 2025 3:15 AM;Jan 27, 2025 3:30 AM;66.00;440.50;333.00;0.00;0.00;0.00;261.50;0.00;30.50
Jan 27, 2025 3:30 AM;Jan 27, 2025 3:45 AM;66.00;441.75;335.00;0.00;0.00;0.00;263.00;0.00;30.50
Jan 27, 2025 3:45 AM;Jan 27, 2025 4:00 AM;66.00;445.50;355.00;0.00;0.00;0.00;262.50;0.00;30.50
Jan 27, 2025 4:00 AM;Jan 27, 2025 4:15 AM;65.00;433.75;377.00;0.00;0.00;0.00;257.00;0.00;30.50
Jan 27, 2025 4:15 AM;Jan 27, 2025 4:30 AM;65.00;437.75;386.00;0.00;0.00;0.00;258.25;0.00;30.50
Jan 27, 2025 4:30 AM;Jan 27, 2025 4:45 AM;65.00;443.25;365.00;0.00;0.00;0.00;260.00;0.00;30.50
Jan 27, 2025 4:45 AM;Jan 27, 2025 5:00 AM;65.00;437.00;374.00;0.00;0.00;0.00;258.00;0.00;30.50
Jan 27, 2025 5:00 AM;Jan 27, 2025 5:15 AM;65.00;426.50;385.00;0.00;0.00;0.00;260.75;0.00;30.50
Jan 27, 2025 5:15 AM;Jan 27, 2025 5:30 AM;64.00;433.75;362.00;0.00;0.00;0.00;265.00;0.00;30.50
Jan 27, 2025 5:30 AM;Jan 27, 2025 5:45 AM;64.00;451.00;377.00;0.00;0.00;0.00;270.50;0.00;30.50
Jan 27, 2025 5:45 AM;Jan 27, 2025 6:00 AM;64.00;457.25;422.00;0.00;0.00;0.00;305.25;0.00;30.50
Jan 27, 2025 6:00 AM;Jan 27, 2025 6:15 AM;64.00;463.00;442.00;0.00;0.00;0.00;401.00;61.25;30.50
Jan 27, 2025 6:15 AM;Jan 27, 2025 6:30 AM;63.00;466.50;437.00;0.00;0.00;0.00;425.75;79.75;30.50
Jan 27, 2025 6:30 AM;Jan 27, 2025 6:45 AM;63.00;484.00;435.00;0.00;0.00;0.00;449.50;111.00;30.50
Jan 27, 2025 6:45 AM;Jan 27, 2025 7:00 AM;63.00;508.50;416.00;0.00;0.00;0.00;468.50;197.75;30.50
Jan 27, 2025 7:00 AM;Jan 27, 2025 7:15 AM;62.00;504.00;418.00;0.00;0.00;0.00;537.50;401.75;30.50
Jan 27, 2025 7:15 AM;Jan 27, 2025 7:30 AM;62.00;516.00;435.00;0.00;0.00;0.00;561.75;415.75;30.50
Jan 27, 2025 7:30 AM;Jan 27, 2025 7:45 AM;61.00;525.00;439.00;8.00;0.00;0.00;558.50;439.25;30.50
Jan 27, 2025 7:45 AM;Jan 27, 2025 8:00 AM;61.00;534.50;436.00;17.00;0.00;0.00;562.25;453.00;30.50
Jan 27, 2025 8:00 AM;Jan 27, 2025 8:15 AM;60.00;533.50;426.00;29.00;0.00;0.00;587.50;501.00;30.50
Jan 27, 2025 8:15 AM;Jan 27, 2025 8:30 AM;60.00;533.25;393.00;48.00;0.00;0.00;604.75;491.00;30.50
Jan 27, 2025 8:30 AM;Jan 27, 2025 8:45 AM;60.00;544.50;365.00;67.00;0.00;0.00;624.50;475.25;30.50
Jan 27, 2025 8:45 AM;Jan 27, 2025 9:00 AM;59.00;526.50;351.00;133.00;0.00;0.00;610.50;457.00;30.50
Jan 27, 2025 9:00 AM;Jan 27, 2025 9:15 AM;59.00;526.75;342.00;152.00;0.00;0.00;611.25;407.50;30.50
Jan 27, 2025 9:15 AM;Jan 27, 2025 9:30 AM;60.00;523.75;330.00;168.00;0.00;0.00;610.50;380.75;30.50
Jan 27, 2025 9:30 AM;Jan 27, 2025 9:45 AM;60.00;515.25;322.00;184.00;0.00;0.00;608.75;353.50;30.50
Jan 27, 2025 9:45 AM;Jan 27, 2025 10:00 AM;60.00;514.75;301.00;199.00;0.00;0.00;606.00;331.00;30.50
Jan 27, 2025 10:00 AM;Jan 27, 2025 10:15 AM;60.00;497.00;294.00;217.00;0.00;0.00;591.00;243.25;30.50
Jan 27, 2025 10:15 AM;Jan 27, 2025 10:30 AM;60.00;491.00;277.00;239.00;0.00;0.00;585.00;220.50;30.50
Jan 27, 2025 10:30 AM;Jan 27, 2025 10:45 AM;60.00;482.25;258.00;254.00;0.00;0.00;587.25;219.00;30.50
Jan 27, 2025 10:45 AM;Jan 27, 2025 11:00 AM;60.00;478.50;239.00;265.00;0.00;0.00;588.50;160.75;30.50
Jan 27, 2025 11:00 AM;Jan 27, 2025 11:15 AM;60.00;477.00;203.00;278.00;0.00;0.00;569.50;0.00;30.50
Jan 27, 2025 11:15 AM;Jan 27, 2025 11:30 AM;60.00;484.00;174.00;296.00;0.00;0.00;569.50;0.00;30.50
Jan 27, 2025 11:30 AM;Jan 27, 2025 11:45 AM;60.00;484.50;178.00;304.00;0.00;0.00;571.50;0.00;30.50
Jan 27, 2025 11:45 AM;Jan 27, 2025 12:00 PM;60.00;486.50;192.00;306.00;0.00;0.00;567.75;0.00;30.50
Jan 27, 2025 12:00 PM;Jan 27, 2025 12:15 PM;60.00;479.50;157.00;311.00;0.00;0.00;535.25;0.00;30.50
Jan 27, 2025 12:15 PM;Jan 27, 2025 12:30 PM;60.00;477.00;125.00;337.00;0.00;0.00;509.00;0.00;30.50
Jan 27, 2025 12:30 PM;Jan 27, 2025 12:45 PM;60.00;474.50;133.00;334.00;0.00;0.00;507.25;0.00;30.50
Jan 27, 2025 12:45 PM;Jan 27, 2025 1:00 PM;60.00;477.75;133.00;323.00;0.00;0.00;516.75;0.00;30.50
Jan 27, 2025 1:00 PM;Jan 27, 2025 1:15 PM;60.00;474.00;111.00;314.00;0.00;0.00;527.75;66.50;30.50
Jan 27, 2025 1:15 PM;Jan 27, 2025 1:30 PM;60.00;475.00;97.00;308.00;0.00;0.00;506.50;81.00;30.50
Jan 27, 2025 1:30 PM;Jan 27, 2025 1:45 PM;60.00;477.75;92.00;292.00;0.00;0.00;506.00;82.50;30.50
Jan 27, 2025 1:45 PM;Jan 27, 2025 2:00 PM;60.00;486.25;84.00;271.00;0.00;0.00;520.00;62.50;30.50
Jan 27, 2025 2:00 PM;Jan 27, 2025 2:15 PM;61.00;509.75;91.00;246.00;0.00;0.00;539.25;4.00;30.50
Jan 27, 2025 2:15 PM;Jan 27, 2025 2:30 PM;61.00;511.75;84.00;227.00;0.00;0.00;543.50;20.00;30.50
Jan 27, 2025 2:30 PM;Jan 27, 2025 2:45 PM;61.00;518.75;66.00;204.00;0.00;0.00;561.25;55.25;30.50
Jan 27, 2025 2:45 PM;Jan 27, 2025 3:00 PM;61.00;531.50;64.00;175.00;0.00;0.00;598.25;63.50;30.50
Jan 27, 2025 3:00 PM;Jan 27, 2025 3:15 PM;61.00;554.50;62.00;145.00;0.00;0.00;622.25;295.25;30.50
Jan 27, 2025 3:15 PM;Jan 27, 2025 3:30 PM;61.00;565.00;56.00;117.00;0.00;0.00;625.50;307.75;30.50
Jan 27, 2025 3:30 PM;Jan 27, 2025 3:45 PM;61.00;576.75;55.00;90.00;0.00;0.00;628.00;342.50;30.50
Jan 27, 2025 3:45 PM;Jan 27, 2025 4:00 PM;61.00;607.75;58.00;67.00;0.00;0.00;633.75;396.50;30.50
Jan 27, 2025 4:00 PM;Jan 27, 2025 4:15 PM;61.00;610.00;77.00;43.00;0.00;0.00;632.50;455.00;30.50
Jan 27, 2025 4:15 PM;Jan 27, 2025 4:30 PM;60.00;609.50;114.00;25.00;0.00;0.00;636.75;444.00;30.50
Jan 27, 2025 4:30 PM;Jan 27, 2025 4:45 PM;60.00;604.25;171.00;18.00;0.00;0.00;633.25;436.75;30.50
Jan 27, 2025 4:45 PM;Jan 27, 2025 5:00 PM;60.00;605.50;226.00;6.00;0.00;0.00;635.50;424.25;30.50
Jan 27, 2025 5:00 PM;Jan 27, 2025 5:15 PM;61.00;621.00;286.00;1.00;0.00;0.00;639.50;378.75;30.50
Jan 27, 2025 5:15 PM;Jan 27, 2025 5:30 PM;61.00;620.50;385.00;0.00;0.00;0.00;639.00;352.50;30.50
Jan 27, 2025 5:30 PM;Jan 27, 2025 5:45 PM;61.00;620.50;445.00;0.00;0.00;0.00;637.50;333.50;30.50
Jan 27, 2025 5:45 PM;Jan 27, 2025 6:00 PM;61.00;615.25;457.00;0.00;0.00;0.00;631.25;286.25;30.50
Jan 27, 2025 6:00 PM;Jan 27, 2025 6:15 PM;60.00;608.00;469.00;0.00;0.00;0.00;622.50;171.25;30.50
Jan 27, 2025 6:15 PM;Jan 27, 2025 6:30 PM;60.00;612.50;500.00;0.00;0.00;0.00;607.50;159.50;30.50
Jan 27, 2025 6:30 PM;Jan 27, 2025 6:45 PM;60.00;608.00;500.00;0.00;0.00;0.00;604.00;177.25;30.50
Jan 27, 2025 6:45 PM;Jan 27, 2025 7:00 PM;60.00;609.75;510.00;0.00;0.00;0.00;606.00;169.50;30.50
Jan 27, 2025 7:00 PM;Jan 27, 2025 7:15 PM;61.00;613.00;515.00;0.00;0.00;0.00;609.25;134.00;30.50
Jan 27, 2025 7:15 PM;Jan 27, 2025 7:30 PM;61.00;598.50;528.00;0.00;0.00;0.00;616.50;120.50;30.50
Jan 27, 2025 7:30 PM;Jan 27, 2025 7:45 PM;61.00;592.50;576.00;0.00;0.00;0.00;610.50;100.25;30.50
Jan 27, 2025 7:45 PM;Jan 27, 2025 8:00 PM;61.00;573.75;658.00;0.00;0.00;0.00;597.25;78.75;30.50
Jan 27, 2025 8:00 PM;Jan 27, 2025 8:15 PM;61.00;555.50;687.00;0.00;0.00;0.00;578.50;0.00;30.50
Jan 27, 2025 8:15 PM;Jan 27, 2025 8:30 PM;61.00;526.75;700.00;0.00;0.00;0.00;560.25;0.00;30.50
Jan 27, 2025 8:30 PM;Jan 27, 2025 8:45 PM;61.00;506.50;703.00;0.00;0.00;0.00;553.25;0.00;30.50
Jan 27, 2025 8:45 PM;Jan 27, 2025 9:00 PM;62.00;501.00;716.00;0.00;0.00;0.00;541.00;0.00;30.50
Jan 27, 2025 9:00 PM;Jan 27, 2025 9:15 PM;62.00;490.75;684.00;0.00;0.00;0.00;522.25;0.00;30.50
Jan 27, 2025 9:15 PM;Jan 27, 2025 9:30 PM;62.00;487.50;673.00;0.00;0.00;0.00;506.25;0.00;30.50
Jan 27, 2025 9:30 PM;Jan 27, 2025 9:45 PM;63.00;491.00;660.00;0.00;0.00;0.00;503.00;0.00;30.50
Jan 27, 2025 9:45 PM;Jan 27, 2025 10:00 PM;63.00;486.00;658.00;0.00;0.00;0.00;506.75;0.00;30.50
Jan 27, 2025 10:00 PM;Jan 27, 2025 10:15 PM;63.00;493.00;683.00;0.00;0.00;0.00;486.25;0.00;30.50
Jan 27, 2025 10:15 PM;Jan 27, 2025 10:30 PM;63.00;487.00;644.00;0.00;0.00;0.00;486.50;0.00;30.50
Jan 27, 2025 10:30 PM;Jan 27, 2025 10:45 PM;63.00;472.25;628.00;0.00;0.00;0.00;484.75;0.00;30.50
Jan 27, 2025 10:45 PM;Jan 27, 2025 11:00 PM;64.00;476.25;591.00;0.00;0.00;0.00;488.75;0.00;30.50
Jan 27, 2025 11:00 PM;Jan 27, 2025 11:15 PM;64.00;482.50;563.00;0.00;0.00;0.00;482.00;0.00;30.50
Jan 27, 2025 11:15 PM;Jan 27, 2025 11:30 PM;63.00;472.75;546.00;0.00;0.00;0.00;484.00;0.00;30.50
Jan 27, 2025 11:30 PM;Jan 27, 2025 11:45 PM;63.00;458.50;553.00;0.00;0.00;0.00;480.25;0.00;30.50
Jan 27, 2025 11:45 PM;Jan 28, 2025 12:00 AM;63.00;446.25;555.00;0.00;0.00;0.00;488.75;0.00;30.50
Jan 28, 2025 12:00 AM;Jan 28, 2025 12:15 AM;65.00;460.00;428.00;0.00;0.00;0.00;483.00;0.00;30.50
Jan 28, 2025 12:15 AM;Jan 28, 2025 12:30 AM;65.00;460.25;367.00;0.00;0.00;0.00;458.50;0.00;30.50
Jan 28, 2025 12:30 AM;Jan 28, 2025 12:45 AM;65.00;459.75;403.00;0.00;0.00;0.00;453.00;0.00;30.50
Jan 28, 2025 12:45 AM;Jan 28, 2025 1:00 AM;65.00;454.75;441.00;0.00;0.00;0.00;449.50;0.00;30.50
Jan 28, 2025 1:00 AM;Jan 28, 2025 1:15 AM;65.00;455.75;433.00;0.00;0.00;0.00;410.00;0.00;30.50
Jan 28, 2025 1:15 AM;Jan 28, 2025 1:30 AM;65.00;444.25;447.00;0.00;0.00;0.00;385.00;0.00;30.50
Jan 28, 2025 1:30 AM;Jan 28, 2025 1:45 AM;65.00;435.00;440.00;0.00;0.00;0.00;377.25;0.00;30.50
Jan 28, 2025 1:45 AM;Jan 28, 2025 2:00 AM;65.00;435.75;401.00;0.00;0.00;0.00;379.50;0.00;30.50
Jan 28, 2025 2:00 AM;Jan 28, 2025 2:15 AM;65.00;455.00;326.00;0.00;0.00;0.00;368.75;0.00;30.50
Jan 28, 2025 2:15 AM;Jan 28, 2025 2:30 AM;65.00;466.25;250.00;0.00;0.00;0.00;350.50;0.00;30.50
Jan 28, 2025 2:30 AM;Jan 28, 2025 2:45 AM;65.00;477.00;178.00;0.00;0.00;0.00;359.00;0.00;30.50
Jan 28, 2025 2:45 AM;Jan 28, 2025 3:00 AM;64.00;480.75;159.00;0.00;0.00;0.00;363.75;0.00;30.50
Jan 28, 2025 3:00 AM;Jan 28, 2025 3:15 AM;64.00;486.75;126.00;0.00;0.00;0.00;366.75;0.00;30.50
Jan 28, 2025 3:15 AM;Jan 28, 2025 3:30 AM;65.00;477.50;103.00;0.00;0.00;0.00;367.75;0.00;30.50
Jan 28, 2025 3:30 AM;Jan 28, 2025 3:45 AM;65.00;482.00;74.00;0.00;0.00;0.00;372.50;0.00;30.50
Jan 28, 2025 3:45 AM;Jan 28, 2025 4:00 AM;65.00;498.50;47.00;0.00;0.00;0.00;378.00;0.00;30.50
Jan 28, 2025 4:00 AM;Jan 28, 2025 4:15 AM;64.00;491.25;29.00;0.00;0.00;0.00;385.00;0.00;30.50
Jan 28, 2025 4:15 AM;Jan 28, 2025 4:30 AM;64.00;492.00;25.00;0.00;0.00;0.00;392.00;0.00;30.50
Jan 28, 2025 4:30 AM;Jan 28, 2025 4:45 AM;64.00;492.00;39.00;0.00;0.00;0.00;393.25;0.00;30.50
Jan 28, 2025 4:45 AM;Jan 28, 2025 5:00 AM;65.00;494.00;58.00;0.00;0.00;0.00;430.25;0.00;30.50
Jan 28, 2025 5:00 AM;Jan 28, 2025 5:15 AM;66.00;493.25;85.00;0.00;0.00;0.00;492.00;0.00;30.50
Jan 28, 2025 5:15 AM;Jan 28, 2025 5:30 AM;66.00;483.25;127.00;0.00;0.00;0.00;530.75;0.00;30.50
Jan 28, 2025 5:30 AM;Jan 28, 2025 5:45 AM;66.00;492.75;193.00;0.00;0.00;0.00;536.25;0.00;30.50
Jan 28, 2025 5:45 AM;Jan 28, 2025 6:00 AM;66.00;498.25;269.00;0.00;0.00;0.00;553.50;0.00;30.50
Jan 28, 2025 6:00 AM;Jan 28, 2025 6:15 AM;67.00;500.50;339.00;0.00;0.00;0.00;601.00;57.25;30.50
Jan 28, 2025 6:15 AM;Jan 28, 2025 6:30 AM;67.00;503.50;410.00;0.00;0.00;0.00;614.75;78.25;30.50
Jan 28, 2025 6:30 AM;Jan 28, 2025 6:45 AM;67.00;545.00;441.00;0.00;0.00;0.00;612.25;88.25;30.50
Jan 28, 2025 6:45 AM;Jan 28, 2025 7:00 AM;67.00;567.25;465.00;0.00;0.00;0.00;608.75;120.75;30.50
Jan 28, 2025 7:00 AM;Jan 28, 2025 7:15 AM;67.00;546.50;488.00;0.00;0.00;0.00;618.00;201.50;30.50
Jan 28, 2025 7:15 AM;Jan 28, 2025 7:30 AM;67.00;571.25;521.00;0.00;0.00;0.00;611.75;197.50;30.50
Jan 28, 2025 7:30 AM;Jan 28, 2025 7:45 AM;67.00;602.50;547.00;8.00;0.00;0.00;593.25;231.50;30.50
Jan 28, 2025 7:45 AM;Jan 28, 2025 8:00 AM;67.00;599.75;609.00;16.00;0.00;0.00;559.25;229.50;30.50
Jan 28, 2025 8:00 AM;Jan 28, 2025 8:15 AM;67.00;599.00;659.00;22.00;0.00;0.00;521.00;123.00;30.50
Jan 28, 2025 8:15 AM;Jan 28, 2025 8:30 AM;67.00;589.50;688.00;32.00;0.00;0.00;495.75;113.25;30.50
Jan 28, 2025 8:30 AM;Jan 28, 2025 8:45 AM;67.00;593.50;701.00;43.00;0.00;0.00;496.25;75.00;30.50
Jan 28, 2025 8:45 AM;Jan 28, 2025 9:00 AM;66.00;588.25;715.00;64.00;0.00;0.00;491.00;73.50;30.50
Jan 28, 2025 9:00 AM;Jan 28, 2025 9:15 AM;66.00;578.50;737.00;72.00;0.00;0.00;495.00;71.25;30.50
Jan 28, 2025 9:15 AM;Jan 28, 2025 9:30 AM;66.00;539.50;773.00;83.00;0.00;0.00;488.25;81.00;30.50
Jan 28, 2025 9:30 AM;Jan 28, 2025 9:45 AM;66.00;521.50;800.00;94.00;0.00;0.00;472.00;58.50;30.50
Jan 28, 2025 9:45 AM;Jan 28, 2025 10:00 AM;66.00;523.50;799.00;106.00;0.00;0.00;475.00;46.50;30.50
Jan 28, 2025 10:00 AM;Jan 28, 2025 10:15 AM;66.00;532.75;800.00;119.00;0.00;0.00;476.25;60.00;30.50
Jan 28, 2025 10:15 AM;Jan 28, 2025 10:30 AM;67.00;531.00;783.00;134.00;0.00;0.00;482.00;52.00;30.50
Jan 28, 2025 10:30 AM;Jan 28, 2025 10:45 AM;67.00;545.50;791.00;146.00;0.00;0.00;486.75;65.00;30.50
Jan 28, 2025 10:45 AM;Jan 28, 2025 11:00 AM;67.00;551.50;821.00;152.00;0.00;0.00;485.50;67.50;30.50
Jan 28, 2025 11:00 AM;Jan 28, 2025 11:15 AM;67.00;588.25;821.00;159.00;0.00;0.00;476.25;86.00;30.50
Jan 28, 2025 11:15 AM;Jan 28, 2025 11:30 AM;67.00;583.00;824.00;167.00;0.00;0.00;490.25;88.75;30.50
Jan 28, 2025 11:30 AM;Jan 28, 2025 11:45 AM;67.00;581.00;817.00;170.00;0.00;0.00;493.50;85.25;30.50
Jan 28, 2025 11:45 AM;Jan 28, 2025 12:00 PM;67.00;588.00;806.00;167.00;0.00;0.00;496.25;86.50;30.50
Jan 28, 2025 12:00 PM;Jan 28, 2025 12:15 PM;67.00;589.00;806.00;162.00;0.00;0.00;490.25;83.50;30.50
Jan 28, 2025 12:15 PM;Jan 28, 2025 12:30 PM;67.00;581.25;818.00;178.00;0.00;0.00;482.25;81.25;30.50
Jan 28, 2025 12:30 PM;Jan 28, 2025 12:45 PM;67.00;583.25;839.00;173.00;0.00;0.00;478.00;77.50;30.50
Jan 28, 2025 12:45 PM;Jan 28, 2025 1:00 PM;67.00;580.75;834.00;165.00;0.00;0.00;511.75;84.75;30.50
Jan 28, 2025 1:00 PM;Jan 28, 2025 1:15 PM;67.00;565.00;811.00;160.00;0.00;0.00;534.75;106.50;30.50
Jan 28, 2025 1:15 PM;Jan 28, 2025 1:30 PM;67.00;565.00;777.00;158.00;0.00;0.00;543.50;109.25;30.50
Jan 28, 2025 1:30 PM;Jan 28, 2025 1:45 PM;67.00;564.25;767.00;146.00;0.00;0.00;541.75;126.50;30.50
Jan 28, 2025 1:45 PM;Jan 28, 2025 2:00 PM;67.00;556.75;779.00;130.00;0.00;0.00;542.25;120.50;30.50
Jan 28, 2025 2:00 PM;Jan 28, 2025 2:15 PM;67.00;567.75;792.00;113.00;0.00;0.00;541.25;61.50;30.50
Jan 28, 2025 2:15 PM;Jan 28, 2025 2:30 PM;67.00;577.25;786.00;99.00;0.00;0.00;541.75;61.00;30.50
Jan 28, 2025 2:30 PM;Jan 28, 2025 2:45 PM;67.00;586.00;796.00;86.00;0.00;0.00;542.00;65.50;30.50
Jan 28, 2025 2:45 PM;Jan 28, 2025 3:00 PM;67.00;596.50;809.00;74.00;0.00;0.00;539.75;55.75;30.50
Jan 28, 2025 3:00 PM;Jan 28, 2025 3:15 PM;67.00;575.75;817.00;61.00;0.00;0.00;533.00;32.75;30.50
Jan 28, 2025 3:15 PM;Jan 28, 2025 3:30 PM;67.00;575.75;787.00;47.00;0.00;0.00;530.25;24.75;30.50
Jan 28, 2025 3:30 PM;Jan 28, 2025 3:45 PM;67.00;574.00;765.00;37.00;0.00;0.00;528.00;31.75;30.50
Jan 28, 2025 3:45 PM;Jan 28, 2025 4:00 PM;67.00;598.00;725.00;31.00;0.00;0.00;528.25;63.75;30.50
Jan 28, 2025 4:00 PM;Jan 28, 2025 4:15 PM;67.00;645.75;671.00;25.00;0.00;0.00;534.50;154.25;30.50
Jan 28, 2025 4:15 PM;Jan 28, 2025 4:30 PM;67.00;661.25;623.00;21.00;0.00;0.00;545.75;190.00;30.50
Jan 28, 2025 4:30 PM;Jan 28, 2025 4:45 PM;67.00;670.25;612.00;17.00;0.00;0.00;549.50;222.00;30.50
Jan 28, 2025 4:45 PM;Jan 28, 2025 5:00 PM;67.00;699.00;631.00;7.00;0.00;0.00;551.50;218.25;30.50
Jan 28, 2025 5:00 PM;Jan 28, 2025 5:15 PM;66.00;746.50;617.00;1.00;0.00;0.00;550.25;315.00;30.50
Jan 28, 2025 5:15 PM;Jan 28, 2025 5:30 PM;66.00;723.00;655.00;0.00;0.00;0.00;547.25;292.50;30.50
Jan 28, 2025 5:30 PM;Jan 28, 2025 5:45 PM;66.00;707.00;655.00;0.00;0.00;0.00;544.75;300.00;30.50
Jan 28, 2025 5:45 PM;Jan 28, 2025 6:00 PM;66.00;706.00;604.00;0.00;0.00;0.00;547.75;283.75;30.50
Jan 28, 2025 6:00 PM;Jan 28, 2025 6:15 PM;66.00;695.50;559.00;0.00;0.00;0.00;551.50;197.00;30.50
Jan 28, 2025 6:15 PM;Jan 28, 2025 6:30 PM;66.00;687.25;545.00;0.00;0.00;0.00;553.50;152.75;30.50
Jan 28, 2025 6:30 PM;Jan 28, 2025 6:45 PM;66.00;694.50;476.00;0.00;0.00;0.00;557.25;141.75;30.50
Jan 28, 2025 6:45 PM;Jan 28, 2025 7:00 PM;66.00;702.00;451.00;0.00;0.00;0.00;559.00;139.00;30.50
