Start date;End date;Total [MWh] Original resolutions;Photovoltaics and wind [MWh] Original resolutions;Wind onshore [MWh] Original resolutions;Photovoltaics [MWh] Original resolutions;Other [MWh] Calculated resolutions
Jul 27, 2025 7:00 AM;Jul 27, 2025 7:15 AM;1,583.50;423.00;362.00;61.00;1,138.50
Jul 27, 2025 7:15 AM;Jul 27, 2025 7:30 AM;1,583.50;438.00;363.00;75.00;1,138.50
Jul 27, 2025 7:30 AM;Jul 27, 2025 7:45 AM;1,583.50;452.00;363.00;89.00;1,138.50
Jul 27, 2025 7:45 AM;Jul 27, 2025 8:00 AM;1,583.50;467.00;364.00;103.00;1,138.50
Jul 27, 2025 8:00 AM;Jul 27, 2025 8:15 AM;1,574.50;484.00;366.00;118.00;1,059.75
Jul 27, 2025 8:15 AM;Jul 27, 2025 8:30 AM;1,574.50;504.00;369.00;135.00;1,059.75
Jul 27, 2025 8:30 AM;Jul 27, 2025 8:45 AM;1,574.50;525.00;373.00;152.00;1,059.75
Jul 27, 2025 8:45 AM;Jul 27, 2025 9:00 AM;1,574.50;546.00;376.00;170.00;1,059.75
Jul 27, 2025 9:00 AM;Jul 27, 2025 9:15 AM;1,629.25;567.00;379.00;188.00;1,029.50
Jul 27, 2025 9:15 AM;Jul 27, 2025 9:30 AM;1,629.25;589.00;381.00;208.00;1,029.50
Jul 27, 2025 9:30 AM;Jul 27, 2025 9:45 AM;1,629.25;611.00;382.00;229.00;1,029.50
Jul 27, 2025 9:45 AM;Jul 27, 2025 10:00 AM;1,629.25;632.00;383.00;249.00;1,029.50
Jul 27, 2025 10:00 AM;Jul 27, 2025 10:15 AM;1,649.00;656.00;385.00;271.00;955.50
Jul 27, 2025 10:15 AM;Jul 27, 2025 10:30 AM;1,649.00;681.00;388.00;293.00;955.50
Jul 27, 2025 10:30 AM;Jul 27, 2025 10:45 AM;1,649.00;706.00;391.00;315.00;955.50
Jul 27, 2025 10:45 AM;Jul 27, 2025 11:00 AM;1,649.00;731.00;394.00;337.00;955.50
Jul 27, 2025 11:00 AM;Jul 27, 2025 11:15 AM;1,645.50;756.00;397.00;359.00;856.50
Jul 27, 2025 11:15 AM;Jul 27, 2025 11:30 AM;1,645.50;780.00;401.00;379.00;856.50
Jul 27, 2025 11:30 AM;Jul 27, 2025 11:45 AM;1,645.50;801.00;404.00;397.00;856.50
Jul 27, 2025 11:45 AM;Jul 27, 2025 12:00 PM;1,645.50;819.00;408.00;411.00;856.50
Jul 27, 2025 12:00 PM;Jul 27, 2025 12:15 PM;1,611.00;834.00;410.00;424.00;761.50
Jul 27, 2025 12:15 PM;Jul 27, 2025 12:30 PM;1,611.00;847.00;410.00;437.00;761.50
Jul 27, 2025 12:30 PM;Jul 27, 2025 12:45 PM;1,611.00;856.00;410.00;446.00;761.50
Jul 27, 2025 12:45 PM;Jul 27, 2025 1:00 PM;1,611.00;861.00;410.00;451.00;761.50
Jul 27, 2025 1:00 PM;Jul 27, 2025 1:15 PM;1,627.00;865.00;411.00;454.00;748.00
Jul 27, 2025 1:15 PM;Jul 27, 2025 1:30 PM;1,627.00;875.00;418.00;457.00;748.00
Jul 27, 2025 1:30 PM;Jul 27, 2025 1:45 PM;1,627.00;884.00;425.00;459.00;748.00
Jul 27, 2025 1:45 PM;Jul 27, 2025 2:00 PM;1,627.00;892.00;432.00;460.00;748.00
Jul 27, 2025 2:00 PM;Jul 27, 2025 2:15 PM;1,642.00;899.00;439.00;460.00;731.50
Jul 27, 2025 2:15 PM;Jul 27, 2025 2:30 PM;1,642.00;910.00;451.00;459.00;731.50
Jul 27, 2025 2:30 PM;Jul 27, 2025 2:45 PM;1,642.00;915.00;462.00;453.00;731.50
Jul 27, 2025 2:45 PM;Jul 27, 2025 3:00 PM;1,642.00;918.00;473.00;445.00;731.50
Jul 27, 2025 3:00 PM;Jul 27, 2025 3:15 PM;1,661.25;917.00;483.00;434.00;761.25
Jul 27, 2025 3:15 PM;Jul 27, 2025 3:30 PM;1,661.25;907.00;485.00;422.00;761.25
Jul 27, 2025 3:30 PM;Jul 27, 2025 3:45 PM;1,661.25;895.00;487.00;408.00;761.25
Jul 27, 2025 3:45 PM;Jul 27, 2025 4:00 PM;1,661.25;881.00;490.00;391.00;761.25
Jul 27, 2025 4:00 PM;Jul 27, 2025 4:15 PM;1,656.00;863.00;491.00;372.00;818.50
Jul 27, 2025 4:15 PM;Jul 27, 2025 4:30 PM;1,656.00;847.00;496.00;351.00;818.50
Jul 27, 2025 4:30 PM;Jul 27, 2025 4:45 PM;1,656.00;829.00;500.00;329.00;818.50
Jul 27, 2025 4:45 PM;Jul 27, 2025 5:00 PM;1,656.00;811.00;505.00;306.00;818.50
Jul 27, 2025 5:00 PM;Jul 27, 2025 5:15 PM;1,664.50;792.00;509.00;283.00;903.75
Jul 27, 2025 5:15 PM;Jul 27, 2025 5:30 PM;1,664.50;771.00;512.00;259.00;903.75
Jul 27, 2025 5:30 PM;Jul 27, 2025 5:45 PM;1,664.50;751.00;516.00;235.00;903.75
Jul 27, 2025 5:45 PM;Jul 27, 2025 6:00 PM;1,664.50;729.00;519.00;210.00;903.75
Jul 27, 2025 6:00 PM;Jul 27, 2025 6:15 PM;1,656.00;707.00;522.00;185.00;988.75
Jul 27, 2025 6:15 PM;Jul 27, 2025 6:30 PM;1,656.00;680.00;521.00;159.00;988.75
Jul 27, 2025 6:30 PM;Jul 27, 2025 6:45 PM;1,656.00;654.00;521.00;133.00;988.75
Jul 27, 2025 6:45 PM;Jul 27, 2025 7:00 PM;1,656.00;628.00;521.00;107.00;988.75
Jul 27, 2025 7:00 PM;Jul 27, 2025 7:15 PM;1,638.50;603.00;521.00;82.00;1,065.25
Jul 27, 2025 7:15 PM;Jul 27, 2025 7:30 PM;1,638.50;581.00;521.00;60.00;1,065.25
Jul 27, 2025 7:30 PM;Jul 27, 2025 7:45 PM;1,638.50;563.00;521.00;42.00;1,065.25
Jul 27, 2025 7:45 PM;Jul 27, 2025 8:00 PM;1,638.50;546.00;520.00;26.00;1,065.25
Jul 27, 2025 8:00 PM;Jul 27, 2025 8:15 PM;1,670.75;535.00;521.00;14.00;1,135.50
Jul 27, 2025 8:15 PM;Jul 27, 2025 8:30 PM;1,670.75;533.00;527.00;6.00;1,135.50
Jul 27, 2025 8:30 PM;Jul 27, 2025 8:45 PM;1,670.75;534.00;533.00;1.00;1,135.50
Jul 27, 2025 8:45 PM;Jul 27, 2025 9:00 PM;1,670.75;539.00;539.00;0.00;1,135.50
Jul 27, 2025 9:00 PM;Jul 27, 2025 9:15 PM;1,636.00;545.00;545.00;0.00;1,084.00
Jul 27, 2025 9:15 PM;Jul 27, 2025 9:30 PM;1,636.00;550.00;550.00;0.00;1,084.00
Jul 27, 2025 9:30 PM;Jul 27, 2025 9:45 PM;1,636.00;554.00;554.00;0.00;1,084.00
Jul 27, 2025 9:45 PM;Jul 27, 2025 10:00 PM;1,636.00;559.00;559.00;0.00;1,084.00
Jul 27, 2025 10:00 PM;Jul 27, 2025 10:15 PM;1,652.75;564.00;564.00;0.00;1,081.25
Jul 27, 2025 10:15 PM;Jul 27, 2025 10:30 PM;1,652.75;569.00;569.00;0.00;1,081.25
Jul 27, 2025 10:30 PM;Jul 27, 2025 10:45 PM;1,652.75;574.00;574.00;0.00;1,081.25
Jul 27, 2025 10:45 PM;Jul 27, 2025 11:00 PM;1,652.75;579.00;579.00;0.00;1,081.25
Jul 27, 2025 11:00 PM;Jul 27, 2025 11:15 PM;1,645.50;583.00;583.00;0.00;1,059.50
Jul 27, 2025 11:15 PM;Jul 27, 2025 11:30 PM;1,645.50;585.00;585.00;0.00;1,059.50
Jul 27, 2025 11:30 PM;Jul 27, 2025 11:45 PM;1,645.50;587.00;587.00;0.00;1,059.50
Jul 27, 2025 11:45 PM;Jul 28, 2025 12:00 AM;1,645.50;589.00;589.00;0.00;1,059.50
Jul 28, 2025 12:00 AM;Jul 28, 2025 12:15 AM;1,681.25;517.00;517.00;0.00;1,166.50
Jul 28, 2025 12:15 AM;Jul 28, 2025 12:30 AM;1,681.25;515.00;515.00;0.00;1,166.50
Jul 28, 2025 12:30 AM;Jul 28, 2025 12:45 AM;1,681.25;514.00;514.00;0.00;1,166.50
Jul 28, 2025 12:45 AM;Jul 28, 2025 1:00 AM;1,681.25;513.00;513.00;0.00;1,166.50
Jul 28, 2025 1:00 AM;Jul 28, 2025 1:15 AM;1,594.75;513.00;513.00;0.00;1,077.75
Jul 28, 2025 1:15 AM;Jul 28, 2025 1:30 AM;1,594.75;515.00;515.00;0.00;1,077.75
Jul 28, 2025 1:30 AM;Jul 28, 2025 1:45 AM;1,594.75;518.00;518.00;0.00;1,077.75
Jul 28, 2025 1:45 AM;Jul 28, 2025 2:00 AM;1,594.75;522.00;522.00;0.00;1,077.75
Jul 28, 2025 2:00 AM;Jul 28, 2025 2:15 AM;1,572.25;525.00;525.00;0.00;1,043.50
Jul 28, 2025 2:15 AM;Jul 28, 2025 2:30 AM;1,572.25;528.00;528.00;0.00;1,043.50
Jul 28, 2025 2:30 AM;Jul 28, 2025 2:45 AM;1,572.25;530.00;530.00;0.00;1,043.50
Jul 28, 2025 2:45 AM;Jul 28, 2025 3:00 AM;1,572.25;532.00;532.00;0.00;1,043.50
Jul 28, 2025 3:00 AM;Jul 28, 2025 3:15 AM;1,575.50;533.00;533.00;0.00;1,042.50
Jul 28, 2025 3:15 AM;Jul 28, 2025 3:30 AM;1,575.50;533.00;533.00;0.00;1,042.50
Jul 28, 2025 3:30 AM;Jul 28, 2025 3:45 AM;1,575.50;533.00;533.00;0.00;1,042.50
Jul 28, 2025 3:45 AM;Jul 28, 2025 4:00 AM;1,575.50;533.00;533.00;0.00;1,042.50
Jul 28, 2025 4:00 AM;Jul 28, 2025 4:15 AM;1,602.25;532.00;532.00;0.00;1,068.00
Jul 28, 2025 4:15 AM;Jul 28, 2025 4:30 AM;1,602.25;534.00;534.00;0.00;1,068.00
Jul 28, 2025 4:30 AM;Jul 28, 2025 4:45 AM;1,602.25;535.00;535.00;0.00;1,068.00
Jul 28, 2025 4:45 AM;Jul 28, 2025 5:00 AM;1,602.25;536.00;536.00;0.00;1,068.00
Jul 28, 2025 5:00 AM;Jul 28, 2025 5:15 AM;1,642.50;537.00;537.00;0.00;1,102.75
Jul 28, 2025 5:15 AM;Jul 28, 2025 5:30 AM;1,642.50;538.00;538.00;0.00;1,102.75
Jul 28, 2025 5:30 AM;Jul 28, 2025 5:45 AM;1,642.50;540.00;539.00;1.00;1,102.75
Jul 28, 2025 5:45 AM;Jul 28, 2025 6:00 AM;1,642.50;544.00;539.00;5.00;1,102.75
Jul 28, 2025 6:00 AM;Jul 28, 2025 6:15 AM;1,795.00;551.00;539.00;12.00;1,235.50
Jul 28, 2025 6:15 AM;Jul 28, 2025 6:30 AM;1,795.00;555.00;533.00;22.00;1,235.50
Jul 28, 2025 6:30 AM;Jul 28, 2025 6:45 AM;1,795.00;562.00;527.00;35.00;1,235.50
Jul 28, 2025 6:45 AM;Jul 28, 2025 7:00 AM;1,795.00;570.00;521.00;49.00;1,235.50
Jul 28, 2025 7:00 AM;Jul 28, 2025 7:15 AM;1,921.50;577.00;513.00;64.00;1,348.75
Jul 28, 2025 7:15 AM;Jul 28, 2025 7:30 AM;1,921.50;574.00;496.00;78.00;1,348.75
Jul 28, 2025 7:30 AM;Jul 28, 2025 7:45 AM;1,921.50;571.00;479.00;92.00;1,348.75
Jul 28, 2025 7:45 AM;Jul 28, 2025 8:00 AM;1,921.50;569.00;463.00;106.00;1,348.75
Jul 28, 2025 8:00 AM;Jul 28, 2025 8:15 AM;2,064.00;571.00;450.00;121.00;1,472.25
Jul 28, 2025 8:15 AM;Jul 28, 2025 8:30 AM;2,064.00;584.00;448.00;136.00;1,472.25
Jul 28, 2025 8:30 AM;Jul 28, 2025 8:45 AM;2,064.00;599.00;447.00;152.00;1,472.25
Jul 28, 2025 8:45 AM;Jul 28, 2025 9:00 AM;2,064.00;613.00;445.00;168.00;1,472.25
Jul 28, 2025 9:00 AM;Jul 28, 2025 9:15 AM;1,972.50;629.00;444.00;185.00;1,322.75
Jul 28, 2025 9:15 AM;Jul 28, 2025 9:30 AM;1,972.50;644.00;440.00;204.00;1,322.75
Jul 28, 2025 9:30 AM;Jul 28, 2025 9:45 AM;1,972.50;658.00;437.00;221.00;1,322.75
Jul 28, 2025 9:45 AM;Jul 28, 2025 10:00 AM;1,972.50;668.00;433.00;235.00;1,322.75
Jul 28, 2025 10:00 AM;Jul 28, 2025 10:15 AM;1,797.75;678.00;429.00;249.00;1,107.00
Jul 28, 2025 10:15 AM;Jul 28, 2025 10:30 AM;1,797.75;687.00;425.00;262.00;1,107.00
Jul 28, 2025 10:30 AM;Jul 28, 2025 10:45 AM;1,797.75;696.00;421.00;275.00;1,107.00
Jul 28, 2025 10:45 AM;Jul 28, 2025 11:00 AM;1,797.75;702.00;416.00;286.00;1,107.00
Jul 28, 2025 11:00 AM;Jul 28, 2025 11:15 AM;1,674.00;706.00;411.00;295.00;971.00
Jul 28, 2025 11:15 AM;Jul 28, 2025 11:30 AM;1,674.00;705.00;400.00;305.00;971.00
Jul 28, 2025 11:30 AM;Jul 28, 2025 11:45 AM;1,674.00;702.00;389.00;313.00;971.00
Jul 28, 2025 11:45 AM;Jul 28, 2025 12:00 PM;1,674.00;699.00;378.00;321.00;971.00
Jul 28, 2025 12:00 PM;Jul 28, 2025 12:15 PM;1,654.25;697.00;367.00;330.00;959.75
Jul 28, 2025 12:15 PM;Jul 28, 2025 12:30 PM;1,654.25;698.00;360.00;338.00;959.75
Jul 28, 2025 12:30 PM;Jul 28, 2025 12:45 PM;1,654.25;695.00;352.00;343.00;959.75
Jul 28, 2025 12:45 PM;Jul 28, 2025 1:00 PM;1,654.25;688.00;345.00;343.00;959.75
Jul 28, 2025 1:00 PM;Jul 28, 2025 1:15 PM;1,628.00;683.00;339.00;344.00;947.25
Jul 28, 2025 1:15 PM;Jul 28, 2025 1:30 PM;1,628.00;684.00;340.00;344.00;947.25
Jul 28, 2025 1:30 PM;Jul 28, 2025 1:45 PM;1,628.00;681.00;340.00;341.00;947.25
Jul 28, 2025 1:45 PM;Jul 28, 2025 2:00 PM;1,628.00;675.00;341.00;334.00;947.25
Jul 28, 2025 2:00 PM;Jul 28, 2025 2:15 PM;1,603.50;668.00;341.00;327.00;942.75
Jul 28, 2025 2:15 PM;Jul 28, 2025 2:30 PM;1,603.50;665.00;346.00;319.00;942.75
Jul 28, 2025 2:30 PM;Jul 28, 2025 2:45 PM;1,603.50;659.00;351.00;308.00;942.75
Jul 28, 2025 2:45 PM;Jul 28, 2025 3:00 PM;1,603.50;651.00;355.00;296.00;942.75
Jul 28, 2025 3:00 PM;Jul 28, 2025 3:15 PM;1,599.75;644.00;361.00;283.00;963.00
Jul 28, 2025 3:15 PM;Jul 28, 2025 3:30 PM;1,599.75;639.00;369.00;270.00;963.00
Jul 28, 2025 3:30 PM;Jul 28, 2025 3:45 PM;1,599.75;635.00;378.00;257.00;963.00
Jul 28, 2025 3:45 PM;Jul 28, 2025 4:00 PM;1,599.75;629.00;386.00;243.00;963.00
Jul 28, 2025 4:00 PM;Jul 28, 2025 4:15 PM;1,642.50;624.00;395.00;229.00;1,031.00
Jul 28, 2025 4:15 PM;Jul 28, 2025 4:30 PM;1,642.50;615.00;401.00;214.00;1,031.00
Jul 28, 2025 4:30 PM;Jul 28, 2025 4:45 PM;1,642.50;607.00;408.00;199.00;1,031.00
Jul 28, 2025 4:45 PM;Jul 28, 2025 5:00 PM;1,642.50;600.00;415.00;185.00;1,031.00
Jul 28, 2025 5:00 PM;Jul 28, 2025 5:15 PM;1,719.00;592.00;421.00;171.00;1,138.00
Jul 28, 2025 5:15 PM;Jul 28, 2025 5:30 PM;1,719.00;585.00;427.00;158.00;1,138.00
Jul 28, 2025 5:30 PM;Jul 28, 2025 5:45 PM;1,719.00;578.00;434.00;144.00;1,138.00
Jul 28, 2025 5:45 PM;Jul 28, 2025 6:00 PM;1,719.00;569.00;440.00;129.00;1,138.00
Jul 28, 2025 6:00 PM;Jul 28, 2025 6:15 PM;1,791.75;560.00;445.00;115.00;1,248.25
Jul 28, 2025 6:15 PM;Jul 28, 2025 6:30 PM;1,791.75;549.00;448.00;101.00;1,248.25
Jul 28, 2025 6:30 PM;Jul 28, 2025 6:45 PM;1,791.75;538.00;451.00;87.00;1,248.25
Jul 28, 2025 6:45 PM;Jul 28, 2025 7:00 PM;1,791.75;527.00;453.00;74.00;1,248.25
Jul 28, 2025 7:00 PM;Jul 28, 2025 7:15 PM;1,865.75;518.00;459.00;59.00;1,351.00
Jul 28, 2025 7:15 PM;Jul 28, 2025 7:30 PM;1,865.75;515.00;471.00;44.00;1,351.00
Jul 28, 2025 7:30 PM;Jul 28, 2025 7:45 PM;1,865.75;513.00;484.00;29.00;1,351.00
Jul 28, 2025 7:45 PM;Jul 28, 2025 8:00 PM;1,865.75;513.00;496.00;17.00;1,351.00
Jul 28, 2025 8:00 PM;Jul 28, 2025 8:15 PM;1,844.50;519.00;510.00;9.00;1,308.25
Jul 28, 2025 8:15 PM;Jul 28, 2025 8:30 PM;1,844.50;528.00;525.00;3.00;1,308.25
Jul 28, 2025 8:30 PM;Jul 28, 2025 8:45 PM;1,844.50;542.00;541.00;1.00;1,308.25
Jul 28, 2025 8:45 PM;Jul 28, 2025 9:00 PM;1,844.50;556.00;556.00;0.00;1,308.25
Jul 28, 2025 9:00 PM;Jul 28, 2025 9:15 PM;1,939.50;570.00;570.00;0.00;1,353.00
Jul 28, 2025 9:15 PM;Jul 28, 2025 9:30 PM;1,939.50;581.00;581.00;0.00;1,353.00
Jul 28, 2025 9:30 PM;Jul 28, 2025 9:45 PM;1,939.50;592.00;592.00;0.00;1,353.00
Jul 28, 2025 9:45 PM;Jul 28, 2025 10:00 PM;1,939.50;603.00;603.00;0.00;1,353.00
Jul 28, 2025 10:00 PM;Jul 28, 2025 10:15 PM;1,895.50;613.00;613.00;0.00;1,270.25
Jul 28, 2025 10:15 PM;Jul 28, 2025 10:30 PM;1,895.50;621.00;621.00;0.00;1,270.25
Jul 28, 2025 10:30 PM;Jul 28, 2025 10:45 PM;1,895.50;629.00;629.00;0.00;1,270.25
Jul 28, 2025 10:45 PM;Jul 28, 2025 11:00 PM;1,895.50;638.00;638.00;0.00;1,270.25
Jul 28, 2025 11:00 PM;Jul 28, 2025 11:15 PM;1,823.00;644.00;644.00;0.00;1,176.50
Jul 28, 2025 11:15 PM;Jul 28, 2025 11:30 PM;1,823.00;646.00;646.00;0.00;1,176.50
Jul 28, 2025 11:30 PM;Jul 28, 2025 11:45 PM;1,823.00;647.00;647.00;0.00;1,176.50
Jul 28, 2025 11:45 PM;Jul 29, 2025 12:00 AM;1,823.00;649.00;649.00;0.00;1,176.50
Jul 29, 2025 12:00 AM;Jul 29, 2025 12:15 AM;1,712.75;667.00;667.00;0.00;1,038.75
Jul 29, 2025 12:15 AM;Jul 29, 2025 12:30 AM;1,712.75;672.00;672.00;0.00;1,038.75
Jul 29, 2025 12:30 AM;Jul 29, 2025 12:45 AM;1,712.75;676.00;676.00;0.00;1,038.75
Jul 29, 2025 12:45 AM;Jul 29, 2025 1:00 AM;1,712.75;681.00;681.00;0.00;1,038.75
Jul 29, 2025 1:00 AM;Jul 29, 2025 1:15 AM;1,684.25;684.00;684.00;0.00;998.00
Jul 29, 2025 1:15 AM;Jul 29, 2025 1:30 AM;1,684.25;685.00;685.00;0.00;998.00
Jul 29, 2025 1:30 AM;Jul 29, 2025 1:45 AM;1,684.25;687.00;687.00;0.00;998.00
Jul 29, 2025 1:45 AM;Jul 29, 2025 2:00 AM;1,684.25;689.00;689.00;0.00;998.00
Jul 29, 2025 2:00 AM;Jul 29, 2025 2:15 AM;1,682.25;691.00;691.00;0.00;987.75
Jul 29, 2025 2:15 AM;Jul 29, 2025 2:30 AM;1,682.25;694.00;694.00;0.00;987.75
Jul 29, 2025 2:30 AM;Jul 29, 2025 2:45 AM;1,682.25;696.00;696.00;0.00;987.75
Jul 29, 2025 2:45 AM;Jul 29, 2025 3:00 AM;1,682.25;697.00;697.00;0.00;987.75
Jul 29, 2025 3:00 AM;Jul 29, 2025 3:15 AM;1,700.00;698.00;698.00;0.00;1,006.00
Jul 29, 2025 3:15 AM;Jul 29, 2025 3:30 AM;1,700.00;695.00;695.00;0.00;1,006.00
Jul 29, 2025 3:30 AM;Jul 29, 2025 3:45 AM;1,700.00;693.00;693.00;0.00;1,006.00
Jul 29, 2025 3:45 AM;Jul 29, 2025 4:00 AM;1,700.00;690.00;690.00;0.00;1,006.00
Jul 29, 2025 4:00 AM;Jul 29, 2025 4:15 AM;1,724.25;688.00;688.00;0.00;1,038.75
Jul 29, 2025 4:15 AM;Jul 29, 2025 4:30 AM;1,724.25;686.00;686.00;0.00;1,038.75
Jul 29, 2025 4:30 AM;Jul 29, 2025 4:45 AM;1,724.25;685.00;685.00;0.00;1,038.75
Jul 29, 2025 4:45 AM;Jul 29, 2025 5:00 AM;1,724.25;683.00;683.00;0.00;1,038.75
Jul 29, 2025 5:00 AM;Jul 29, 2025 5:15 AM;1,730.50;680.00;680.00;0.00;1,054.25
Jul 29, 2025 5:15 AM;Jul 29, 2025 5:30 AM;1,730.50;676.00;676.00;0.00;1,054.25
Jul 29, 2025 5:30 AM;Jul 29, 2025 5:45 AM;1,730.50;674.00;673.00;1.00;1,054.25
Jul 29, 2025 5:45 AM;Jul 29, 2025 6:00 AM;1,730.50;675.00;670.00;5.00;1,054.25
Jul 29, 2025 6:00 AM;Jul 29, 2025 6:15 AM;1,860.75;678.00;665.00;13.00;1,174.25
Jul 29, 2025 6:15 AM;Jul 29, 2025 6:30 AM;1,860.75;682.00;657.00;25.00;1,174.25
Jul 29, 2025 6:30 AM;Jul 29, 2025 6:45 AM;1,860.75;688.00;649.00;39.00;1,174.25
Jul 29, 2025 6:45 AM;Jul 29, 2025 7:00 AM;1,860.75;698.00;642.00;56.00;1,174.25
Jul 29, 2025 7:00 AM;Jul 29, 2025 7:15 AM;2,081.25;709.00;634.00;75.00;1,350.75
Jul 29, 2025 7:15 AM;Jul 29, 2025 7:30 AM;2,081.25;724.00;628.00;96.00;1,350.75
Jul 29, 2025 7:30 AM;Jul 29, 2025 7:45 AM;2,081.25;738.00;622.00;116.00;1,350.75
Jul 29, 2025 7:45 AM;Jul 29, 2025 8:00 AM;2,081.25;751.00;615.00;136.00;1,350.75
Jul 29, 2025 8:00 AM;Jul 29, 2025 8:15 AM;1,773.00;768.00;612.00;156.00;973.75
Jul 29, 2025 8:15 AM;Jul 29, 2025 8:30 AM;1,773.00;788.00;612.00;176.00;973.75
Jul 29, 2025 8:30 AM;Jul 29, 2025 8:45 AM;1,773.00;810.00;613.00;197.00;973.75
Jul 29, 2025 8:45 AM;Jul 29, 2025 9:00 AM;1,773.00;831.00;613.00;218.00;973.75
Jul 29, 2025 9:00 AM;Jul 29, 2025 9:15 AM;1,746.75;854.00;615.00;239.00;852.50
Jul 29, 2025 9:15 AM;Jul 29, 2025 9:30 AM;1,746.75;882.00;622.00;260.00;852.50
Jul 29, 2025 9:30 AM;Jul 29, 2025 9:45 AM;1,746.75;908.00;628.00;280.00;852.50
Jul 29, 2025 9:45 AM;Jul 29, 2025 10:00 AM;1,746.75;933.00;635.00;298.00;852.50
Jul 29, 2025 10:00 AM;Jul 29, 2025 10:15 AM;1,702.50;955.00;640.00;315.00;724.00
Jul 29, 2025 10:15 AM;Jul 29, 2025 10:30 AM;1,702.50;971.00;639.00;332.00;724.00
Jul 29, 2025 10:30 AM;Jul 29, 2025 10:45 AM;1,702.50;987.00;639.00;348.00;724.00
Jul 29, 2025 10:45 AM;Jul 29, 2025 11:00 AM;1,702.50;1,001.00;638.00;363.00;724.00
Jul 29, 2025 11:00 AM;Jul 29, 2025 11:15 AM;1,663.75;1,013.00;636.00;377.00;639.75
Jul 29, 2025 11:15 AM;Jul 29, 2025 11:30 AM;1,663.75;1,022.00;631.00;391.00;639.75
Jul 29, 2025 11:30 AM;Jul 29, 2025 11:45 AM;1,663.75;1,028.00;626.00;402.00;639.75
Jul 29, 2025 11:45 AM;Jul 29, 2025 12:00 PM;1,663.75;1,033.00;621.00;412.00;639.75
Jul 29, 2025 12:00 PM;Jul 29, 2025 12:15 PM;1,618.50;1,036.00;616.00;420.00;579.25
Jul 29, 2025 12:15 PM;Jul 29, 2025 12:30 PM;1,618.50;1,041.00;613.00;428.00;579.25
Jul 29, 2025 12:30 PM;Jul 29, 2025 12:45 PM;1,618.50;1,041.00;609.00;432.00;579.25
Jul 29, 2025 12:45 PM;Jul 29, 2025 1:00 PM;1,618.50;1,039.00;606.00;433.00;579.25
Jul 29, 2025 1:00 PM;Jul 29, 2025 1:15 PM;1,605.00;1,035.00;602.00;433.00;577.75
Jul 29, 2025 1:15 PM;Jul 29, 2025 1:30 PM;1,605.00;1,031.00;598.00;433.00;577.75
Jul 29, 2025 1:30 PM;Jul 29, 2025 1:45 PM;1,605.00;1,025.00;594.00;431.00;577.75
Jul 29, 2025 1:45 PM;Jul 29, 2025 2:00 PM;1,605.00;1,018.00;590.00;428.00;577.75
Jul 29, 2025 2:00 PM;Jul 29, 2025 2:15 PM;1,595.75;1,009.00;585.00;424.00;605.00
Jul 29, 2025 2:15 PM;Jul 29, 2025 2:30 PM;1,595.75;999.00;579.00;420.00;605.00
Jul 29, 2025 2:30 PM;Jul 29, 2025 2:45 PM;1,595.75;986.00;574.00;412.00;605.00
Jul 29, 2025 2:45 PM;Jul 29, 2025 3:00 PM;1,595.75;969.00;568.00;401.00;605.00
Jul 29, 2025 3:00 PM;Jul 29, 2025 3:15 PM;1,570.00;952.00;562.00;390.00;651.25
Jul 29, 2025 3:15 PM;Jul 29, 2025 3:30 PM;1,570.00;930.00;552.00;378.00;651.25
Jul 29, 2025 3:30 PM;Jul 29, 2025 3:45 PM;1,570.00;908.00;542.00;366.00;651.25
Jul 29, 2025 3:45 PM;Jul 29, 2025 4:00 PM;1,570.00;885.00;532.00;353.00;651.25
Jul 29, 2025 4:00 PM;Jul 29, 2025 4:15 PM;1,594.25;860.00;521.00;339.00;774.50
Jul 29, 2025 4:15 PM;Jul 29, 2025 4:30 PM;1,594.25;834.00;510.00;324.00;774.50
Jul 29, 2025 4:30 PM;Jul 29, 2025 4:45 PM;1,594.25;807.00;500.00;307.00;774.50
Jul 29, 2025 4:45 PM;Jul 29, 2025 5:00 PM;1,594.25;778.00;489.00;289.00;774.50
Jul 29, 2025 5:00 PM;Jul 29, 2025 5:15 PM;1,598.75;749.00;479.00;270.00;894.75
Jul 29, 2025 5:15 PM;Jul 29, 2025 5:30 PM;1,598.75;720.00;469.00;251.00;894.75
Jul 29, 2025 5:30 PM;Jul 29, 2025 5:45 PM;1,598.75;689.00;459.00;230.00;894.75
Jul 29, 2025 5:45 PM;Jul 29, 2025 6:00 PM;1,598.75;658.00;450.00;208.00;894.75
Jul 29, 2025 6:00 PM;Jul 29, 2025 6:15 PM;1,664.50;624.00;440.00;184.00;1,094.75
Jul 29, 2025 6:15 PM;Jul 29, 2025 6:30 PM;1,664.50;588.00;428.00;160.00;1,094.75
Jul 29, 2025 6:30 PM;Jul 29, 2025 6:45 PM;1,664.50;552.00;416.00;136.00;1,094.75
Jul 29, 2025 6:45 PM;Jul 29, 2025 7:00 PM;1,664.50;515.00;404.00;111.00;1,094.75
Jul 29, 2025 7:00 PM;Jul 29, 2025 7:15 PM;1,986.25;481.00;395.00;86.00;1,535.00
Jul 29, 2025 7:15 PM;Jul 29, 2025 7:30 PM;1,986.25;459.00;396.00;63.00;1,535.00
