Start date;End date;Photovoltaics and wind [MWh] Original resolutions;Wind onshore [MWh] Original resolutions;Photovoltaics [MWh] Original resolutions
Jan 1, 2025 7:15 AM;Jan 1, 2025 7:30 AM;42.00;42.00;0.00
Jan 1, 2025 7:30 AM;Jan 1, 2025 7:45 AM;42.00;42.00;0.00
Jan 1, 2025 7:45 AM;Jan 1, 2025 8:00 AM;52.00;42.00;10.00
Jan 1, 2025 8:00 AM;Jan 1, 2025 8:15 AM;76.00;51.00;25.00
Jan 1, 2025 8:15 AM;Jan 1, 2025 8:30 AM;94.00;52.00;42.00
Jan 1, 2025 8:30 AM;Jan 1, 2025 8:45 AM;113.00;52.00;61.00
Jan 1, 2025 8:45 AM;Jan 1, 2025 9:00 AM;135.00;53.00;82.00
Jan 1, 2025 9:00 AM;Jan 1, 2025 9:15 AM;163.00;55.00;108.00
Jan 1, 2025 9:15 AM;Jan 1, 2025 9:30 AM;295.00;57.00;238.00
Jan 1, 2025 9:30 AM;Jan 1, 2025 9:45 AM;302.00;60.00;242.00
Jan 1, 2025 9:45 AM;Jan 1, 2025 10:00 AM;317.00;62.00;255.00
Jan 1, 2025 10:00 AM;Jan 1, 2025 10:15 AM;354.00;75.00;279.00
Jan 1, 2025 10:15 AM;Jan 1, 2025 10:30 AM;382.00;75.00;307.00
Jan 1, 2025 10:30 AM;Jan 1, 2025 10:45 AM;401.00;75.00;326.00
Jan 1, 2025 10:45 AM;Jan 1, 2025 11:00 AM;412.00;76.00;336.00
Jan 1, 2025 11:00 AM;Jan 1, 2025 11:15 AM;428.00;74.00;354.00
Jan 1, 2025 11:15 AM;Jan 1, 2025 11:30 AM;450.00;73.00;377.00
Jan 1, 2025 11:30 AM;Jan 1, 2025 11:45 AM;457.00;71.00;386.00
Jan 1, 2025 11:45 AM;Jan 1, 2025 12:00 PM;449.00;69.00;380.00
Jan 1, 2025 12:00 PM;Jan 1, 2025 12:15 PM;448.00;68.00;380.00
Jan 1, 2025 12:15 PM;Jan 1, 2025 12:30 PM;454.00;66.00;388.00
Jan 1, 2025 12:30 PM;Jan 1, 2025 12:45 PM;445.00;65.00;380.00
Jan 1, 2025 12:45 PM;Jan 1, 2025 1:00 PM;421.00;64.00;357.00
Jan 1, 2025 1:00 PM;Jan 1, 2025 1:15 PM;403.00;64.00;339.00
Jan 1, 2025 1:15 PM;Jan 1, 2025 1:30 PM;394.00;66.00;328.00
Jan 1, 2025 1:30 PM;Jan 1, 2025 1:45 PM;373.00;69.00;304.00
Jan 1, 2025 1:45 PM;Jan 1, 2025 2:00 PM;342.00;71.00;271.00
Jan 1, 2025 2:00 PM;Jan 1, 2025 2:15 PM;313.00;74.00;239.00
Jan 1, 2025 2:15 PM;Jan 1, 2025 2:30 PM;292.00;80.00;212.00
Jan 1, 2025 2:30 PM;Jan 1, 2025 2:45 PM;266.00;85.00;181.00
Jan 1, 2025 2:45 PM;Jan 1, 2025 3:00 PM;240.00;91.00;149.00
Jan 1, 2025 3:00 PM;Jan 1, 2025 3:15 PM;215.00;98.00;117.00
Jan 1, 2025 3:15 PM;Jan 1, 2025 3:30 PM;198.00;106.00;92.00
Jan 1, 2025 3:30 PM;Jan 1, 2025 3:45 PM;191.00;114.00;77.00
Jan 1, 2025 3:45 PM;Jan 1, 2025 4:00 PM;186.00;122.00;64.00
Jan 1, 2025 4:00 PM;Jan 1, 2025 4:15 PM;173.00;131.00;42.00
Jan 1, 2025 4:15 PM;Jan 1, 2025 4:30 PM;154.00;139.00;15.00
Jan 1, 2025 4:30 PM;Jan 1, 2025 4:45 PM;147.00;147.00;0.00
Jan 1, 2025 4:45 PM;Jan 1, 2025 5:00 PM;156.00;156.00;0.00
Jan 1, 2025 5:00 PM;Jan 1, 2025 5:15 PM;164.00;164.00;0.00
Jan 1, 2025 5:15 PM;Jan 1, 2025 5:30 PM;171.00;171.00;0.00
Jan 1, 2025 5:30 PM;Jan 1, 2025 5:45 PM;178.00;178.00;0.00
Jan 1, 2025 5:45 PM;Jan 1, 2025 6:00 PM;185.00;185.00;0.00
Jan 1, 2025 6:00 PM;Jan 1, 2025 6:15 PM;191.00;191.00;0.00
Jan 1, 2025 6:15 PM;Jan 1, 2025 6:30 PM;194.00;194.00;0.00
Jan 1, 2025 6:30 PM;Jan 1, 2025 6:45 PM;198.00;198.00;0.00
Jan 1, 2025 6:45 PM;Jan 1, 2025 7:00 PM;202.00;202.00;0.00
Jan 1, 2025 7:00 PM;Jan 1, 2025 7:15 PM;203.00;203.00;0.00
Jan 1, 2025 7:15 PM;Jan 1, 2025 7:30 PM;202.00;202.00;0.00
Jan 1, 2025 7:30 PM;Jan 1, 2025 7:45 PM;201.00;201.00;0.00
Jan 1, 2025 7:45 PM;Jan 1, 2025 8:00 PM;201.00;201.00;0.00
Jan 1, 2025 8:00 PM;Jan 1, 2025 8:15 PM;199.00;199.00;0.00
Jan 1, 2025 8:15 PM;Jan 1, 2025 8:30 PM;197.00;197.00;0.00
Jan 1, 2025 8:30 PM;Jan 1, 2025 8:45 PM;195.00;195.00;0.00
Jan 1, 2025 8:45 PM;Jan 1, 2025 9:00 PM;192.00;192.00;0.00
Jan 1, 2025 9:00 PM;Jan 1, 2025 9:15 PM;189.00;189.00;0.00
Jan 1, 2025 9:15 PM;Jan 1, 2025 9:30 PM;186.00;186.00;0.00
Jan 1, 2025 9:30 PM;Jan 1, 2025 9:45 PM;183.00;183.00;0.00
Jan 1, 2025 9:45 PM;Jan 1, 2025 10:00 PM;179.00;179.00;0.00
Jan 1, 2025 10:00 PM;Jan 1, 2025 10:15 PM;177.00;177.00;0.00
Jan 1, 2025 10:15 PM;Jan 1, 2025 10:30 PM;175.00;175.00;0.00
Jan 1, 2025 10:30 PM;Jan 1, 2025 10:45 PM;173.00;173.00;0.00
Jan 1, 2025 10:45 PM;Jan 1, 2025 11:00 PM;172.00;172.00;0.00
Jan 1, 2025 11:00 PM;Jan 1, 2025 11:15 PM;171.00;171.00;0.00
Jan 1, 2025 11:15 PM;Jan 1, 2025 11:30 PM;170.00;170.00;0.00
Jan 1, 2025 11:30 PM;Jan 1, 2025 11:45 PM;169.00;169.00;0.00
Jan 1, 2025 11:45 PM;Jan 2, 2025 12:00 AM;168.00;168.00;0.00
Jan 2, 2025 12:00 AM;Jan 2, 2025 12:15 AM;33.00;33.00;0.00
Jan 2, 2025 12:15 AM;Jan 2, 2025 12:30 AM;34.00;34.00;0.00
Jan 2, 2025 12:30 AM;Jan 2, 2025 12:45 AM;29.00;29.00;0.00
Jan 2, 2025 12:45 AM;Jan 2, 2025 1:00 AM;30.00;30.00;0.00
Jan 2, 2025 1:00 AM;Jan 2, 2025 1:15 AM;32.00;32.00;0.00
Jan 2, 2025 1:15 AM;Jan 2, 2025 1:30 AM;32.00;32.00;0.00
Jan 2, 2025 1:30 AM;Jan 2, 2025 1:45 AM;31.00;31.00;0.00
Jan 2, 2025 1:45 AM;Jan 2, 2025 2:00 AM;33.00;33.00;0.00
Jan 2, 2025 2:00 AM;Jan 2, 2025 2:15 AM;34.00;34.00;0.00
Jan 2, 2025 2:15 AM;Jan 2, 2025 2:30 AM;35.00;35.00;0.00
Jan 2, 2025 2:30 AM;Jan 2, 2025 2:45 AM;30.00;30.00;0.00
Jan 2, 2025 2:45 AM;Jan 2, 2025 3:00 AM;32.00;32.00;0.00
Jan 2, 2025 3:00 AM;Jan 2, 2025 3:15 AM;34.00;34.00;0.00
Jan 2, 2025 3:15 AM;Jan 2, 2025 3:30 AM;35.00;35.00;0.00
Jan 2, 2025 3:30 AM;Jan 2, 2025 3:45 AM;32.00;32.00;0.00
Jan 2, 2025 3:45 AM;Jan 2, 2025 4:00 AM;34.00;34.00;0.00
Jan 2, 2025 4:00 AM;Jan 2, 2025 4:15 AM;36.00;36.00;0.00
Jan 2, 2025 4:15 AM;Jan 2, 2025 4:30 AM;37.00;37.00;0.00
Jan 2, 2025 4:30 AM;Jan 2, 2025 4:45 AM;33.00;33.00;0.00
Jan 2, 2025 4:45 AM;Jan 2, 2025 5:00 AM;35.00;35.00;0.00
Jan 2, 2025 5:00 AM;Jan 2, 2025 5:15 AM;37.00;37.00;0.00
Jan 2, 2025 5:15 AM;Jan 2, 2025 5:30 AM;38.00;38.00;0.00
Jan 2, 2025 5:30 AM;Jan 2, 2025 5:45 AM;35.00;35.00;0.00
Jan 2, 2025 5:45 AM;Jan 2, 2025 6:00 AM;38.00;38.00;0.00
Jan 2, 2025 6:00 AM;Jan 2, 2025 6:15 AM;39.00;39.00;0.00
Jan 2, 2025 6:15 AM;Jan 2, 2025 6:30 AM;40.00;40.00;0.00
Jan 2, 2025 6:30 AM;Jan 2, 2025 6:45 AM;35.00;35.00;0.00
Jan 2, 2025 6:45 AM;Jan 2, 2025 7:00 AM;37.00;37.00;0.00
Jan 2, 2025 7:00 AM;Jan 2, 2025 7:15 AM;39.00;39.00;0.00
Jan 2, 2025 7:15 AM;Jan 2, 2025 7:30 AM;40.00;40.00;0.00
Jan 2, 2025 7:30 AM;Jan 2, 2025 7:45 AM;42.00;42.00;0.00
Jan 2, 2025 7:45 AM;Jan 2, 2025 8:00 AM;52.00;43.00;9.00
Jan 2, 2025 8:00 AM;Jan 2, 2025 8:15 AM;67.00;46.00;21.00
Jan 2, 2025 8:15 AM;Jan 2, 2025 8:30 AM;84.00;47.00;37.00
Jan 2, 2025 8:30 AM;Jan 2, 2025 8:45 AM;101.00;48.00;53.00
Jan 2, 2025 8:45 AM;Jan 2, 2025 9:00 AM;119.00;49.00;70.00
Jan 2, 2025 9:00 AM;Jan 2, 2025 9:15 AM;181.00;64.00;117.00
Jan 2, 2025 9:15 AM;Jan 2, 2025 9:30 AM;206.00;64.00;142.00
Jan 2, 2025 9:30 AM;Jan 2, 2025 9:45 AM;218.00;65.00;153.00
Jan 2, 2025 9:45 AM;Jan 2, 2025 10:00 AM;232.00;66.00;166.00
Jan 2, 2025 10:00 AM;Jan 2, 2025 10:15 AM;270.00;87.00;183.00
Jan 2, 2025 10:15 AM;Jan 2, 2025 10:30 AM;288.00;86.00;202.00
Jan 2, 2025 10:30 AM;Jan 2, 2025 10:45 AM;299.00;85.00;214.00
Jan 2, 2025 10:45 AM;Jan 2, 2025 11:00 AM;302.00;84.00;218.00
Jan 2, 2025 11:00 AM;Jan 2, 2025 11:15 AM;311.00;85.00;226.00
Jan 2, 2025 11:15 AM;Jan 2, 2025 11:30 AM;321.00;84.00;237.00
Jan 2, 2025 11:30 AM;Jan 2, 2025 11:45 AM;322.00;83.00;239.00
Jan 2, 2025 11:45 AM;Jan 2, 2025 12:00 PM;314.00;83.00;231.00
Jan 2, 2025 12:00 PM;Jan 2, 2025 12:15 PM;320.00;94.00;226.00
Jan 2, 2025 12:15 PM;Jan 2, 2025 12:30 PM;319.00;94.00;225.00
Jan 2, 2025 12:30 PM;Jan 2, 2025 12:45 PM;310.00;94.00;216.00
Jan 2, 2025 12:45 PM;Jan 2, 2025 1:00 PM;295.00;94.00;201.00
Jan 2, 2025 1:00 PM;Jan 2, 2025 1:15 PM;282.00;95.00;187.00
Jan 2, 2025 1:15 PM;Jan 2, 2025 1:30 PM;273.00;96.00;177.00
Jan 2, 2025 1:30 PM;Jan 2, 2025 1:45 PM;259.00;98.00;161.00
Jan 2, 2025 1:45 PM;Jan 2, 2025 2:00 PM;239.00;99.00;140.00
Jan 2, 2025 2:00 PM;Jan 2, 2025 2:15 PM;215.00;100.00;115.00
Jan 2, 2025 2:15 PM;Jan 2, 2025 2:30 PM;196.00;100.00;96.00
Jan 2, 2025 2:30 PM;Jan 2, 2025 2:45 PM;179.00;100.00;79.00
Jan 2, 2025 2:45 PM;Jan 2, 2025 3:00 PM;163.00;99.00;64.00
Jan 2, 2025 3:00 PM;Jan 2, 2025 3:15 PM;149.00;100.00;49.00
Jan 2, 2025 3:15 PM;Jan 2, 2025 3:30 PM;141.00;101.00;40.00
Jan 2, 2025 3:30 PM;Jan 2, 2025 3:45 PM;138.00;102.00;36.00
Jan 2, 2025 3:45 PM;Jan 2, 2025 4:00 PM;134.00;102.00;32.00
Jan 2, 2025 4:00 PM;Jan 2, 2025 4:15 PM;125.00;102.00;23.00
Jan 2, 2025 4:15 PM;Jan 2, 2025 4:30 PM;110.00;102.00;8.00
Jan 2, 2025 4:30 PM;Jan 2, 2025 4:45 PM;101.00;101.00;0.00
Jan 2, 2025 4:45 PM;Jan 2, 2025 5:00 PM;101.00;101.00;0.00
Jan 2, 2025 5:00 PM;Jan 2, 2025 5:15 PM;101.00;101.00;0.00
Jan 2, 2025 5:15 PM;Jan 2, 2025 5:30 PM;102.00;102.00;0.00
Jan 2, 2025 5:30 PM;Jan 2, 2025 5:45 PM;104.00;104.00;0.00
Jan 2, 2025 5:45 PM;Jan 2, 2025 6:00 PM;106.00;106.00;0.00
Jan 2, 2025 6:00 PM;Jan 2, 2025 6:15 PM;108.00;108.00;0.00
Jan 2, 2025 6:15 PM;Jan 2, 2025 6:30 PM;111.00;111.00;0.00
Jan 2, 2025 6:30 PM;Jan 2, 2025 6:45 PM;113.00;113.00;0.00
Jan 2, 2025 6:45 PM;Jan 2, 2025 7:00 PM;116.00;116.00;0.00
Jan 2, 2025 7:00 PM;Jan 2, 2025 7:15 PM;120.00;120.00;0.00
Jan 2, 2025 7:15 PM;Jan 2, 2025 7:30 PM;126.00;126.00;0.00
Jan 2, 2025 7:30 PM;Jan 2, 2025 7:45 PM;131.00;131.00;0.00
Jan 2, 2025 7:45 PM;Jan 2, 2025 8:00 PM;137.00;137.00;0.00
Jan 2, 2025 8:00 PM;Jan 2, 2025 8:15 PM;146.00;146.00;0.00
Jan 2, 2025 8:15 PM;Jan 2, 2025 8:30 PM;158.00;158.00;0.00
Jan 2, 2025 8:30 PM;Jan 2, 2025 8:45 PM;169.00;169.00;0.00
Jan 2, 2025 8:45 PM;Jan 2, 2025 9:00 PM;181.00;181.00;0.00
Jan 2, 2025 9:00 PM;Jan 2, 2025 9:15 PM;191.00;191.00;0.00
Jan 2, 2025 9:15 PM;Jan 2, 2025 9:30 PM;202.00;202.00;0.00
Jan 2, 2025 9:30 PM;Jan 2, 2025 9:45 PM;212.00;212.00;0.00
Jan 2, 2025 9:45 PM;Jan 2, 2025 10:00 PM;222.00;222.00;0.00
Jan 2, 2025 10:00 PM;Jan 2, 2025 10:15 PM;235.00;235.00;0.00
Jan 2, 2025 10:15 PM;Jan 2, 2025 10:30 PM;250.00;250.00;0.00
Jan 2, 2025 10:30 PM;Jan 2, 2025 10:45 PM;266.00;266.00;0.00
Jan 2, 2025 10:45 PM;Jan 2, 2025 11:00 PM;281.00;281.00;0.00
Jan 2, 2025 11:00 PM;Jan 2, 2025 11:15 PM;296.00;296.00;0.00
Jan 2, 2025 11:15 PM;Jan 2, 2025 11:30 PM;312.00;312.00;0.00
Jan 2, 2025 11:30 PM;Jan 2, 2025 11:45 PM;327.00;327.00;0.00
Jan 2, 2025 11:45 PM;Jan 3, 2025 12:00 AM;342.00;342.00;0.00
Jan 3, 2025 12:00 AM;Jan 3, 2025 12:15 AM;262.00;262.00;0.00
Jan 3, 2025 12:15 AM;Jan 3, 2025 12:30 AM;281.00;281.00;0.00
Jan 3, 2025 12:30 AM;Jan 3, 2025 12:45 AM;265.00;265.00;0.00
Jan 3, 2025 12:45 AM;Jan 3, 2025 1:00 AM;287.00;287.00;0.00
Jan 3, 2025 1:00 AM;Jan 3, 2025 1:15 AM;310.00;310.00;0.00
Jan 3, 2025 1:15 AM;Jan 3, 2025 1:30 AM;331.00;331.00;0.00
Jan 3, 2025 1:30 AM;Jan 3, 2025 1:45 AM;364.00;364.00;0.00
Jan 3, 2025 1:45 AM;Jan 3, 2025 2:00 AM;385.00;385.00;0.00
Jan 3, 2025 2:00 AM;Jan 3, 2025 2:15 AM;397.00;397.00;0.00
Jan 3, 2025 2:15 AM;Jan 3, 2025 2:30 AM;401.00;401.00;0.00
Jan 3, 2025 2:30 AM;Jan 3, 2025 2:45 AM;402.00;402.00;0.00
Jan 3, 2025 2:45 AM;Jan 3, 2025 3:00 AM;409.00;409.00;0.00
Jan 3, 2025 3:00 AM;Jan 3, 2025 3:15 AM;410.00;410.00;0.00
Jan 3, 2025 3:15 AM;Jan 3, 2025 3:30 AM;409.00;409.00;0.00
Jan 3, 2025 3:30 AM;Jan 3, 2025 3:45 AM;395.00;395.00;0.00
Jan 3, 2025 3:45 AM;Jan 3, 2025 4:00 AM;390.00;390.00;0.00
Jan 3, 2025 4:00 AM;Jan 3, 2025 4:15 AM;387.00;387.00;0.00
Jan 3, 2025 4:15 AM;Jan 3, 2025 4:30 AM;387.00;387.00;0.00
Jan 3, 2025 4:30 AM;Jan 3, 2025 4:45 AM;372.00;372.00;0.00
Jan 3, 2025 4:45 AM;Jan 3, 2025 5:00 AM;367.00;367.00;0.00
Jan 3, 2025 5:00 AM;Jan 3, 2025 5:15 AM;363.00;363.00;0.00
Jan 3, 2025 5:15 AM;Jan 3, 2025 5:30 AM;362.00;362.00;0.00
Jan 3, 2025 5:30 AM;Jan 3, 2025 5:45 AM;372.00;372.00;0.00
Jan 3, 2025 5:45 AM;Jan 3, 2025 6:00 AM;366.00;366.00;0.00
Jan 3, 2025 6:00 AM;Jan 3, 2025 6:15 AM;362.00;362.00;0.00
Jan 3, 2025 6:15 AM;Jan 3, 2025 6:30 AM;362.00;362.00;0.00
Jan 3, 2025 6:30 AM;Jan 3, 2025 6:45 AM;388.00;388.00;0.00
Jan 3, 2025 6:45 AM;Jan 3, 2025 7:00 AM;383.00;383.00;0.00
Jan 3, 2025 7:00 AM;Jan 3, 2025 7:15 AM;381.00;381.00;0.00
Jan 3, 2025 7:15 AM;Jan 3, 2025 7:30 AM;381.00;381.00;0.00
Jan 3, 2025 7:30 AM;Jan 3, 2025 7:45 AM;382.00;382.00;0.00
Jan 3, 2025 7:45 AM;Jan 3, 2025 8:00 AM;390.00;382.00;8.00
Jan 3, 2025 8:00 AM;Jan 3, 2025 8:15 AM;399.00;381.00;18.00
Jan 3, 2025 8:15 AM;Jan 3, 2025 8:30 AM;408.00;379.00;29.00
Jan 3, 2025 8:30 AM;Jan 3, 2025 8:45 AM;418.00;376.00;42.00
Jan 3, 2025 8:45 AM;Jan 3, 2025 9:00 AM;430.00;373.00;57.00
Jan 3, 2025 9:00 AM;Jan 3, 2025 9:15 AM;456.00;369.00;87.00
Jan 3, 2025 9:15 AM;Jan 3, 2025 9:30 AM;519.00;364.00;155.00
Jan 3, 2025 9:30 AM;Jan 3, 2025 9:45 AM;517.00;358.00;159.00
Jan 3, 2025 9:45 AM;Jan 3, 2025 10:00 AM;523.00;353.00;170.00
Jan 3, 2025 10:00 AM;Jan 3, 2025 10:15 AM;535.00;348.00;187.00
Jan 3, 2025 10:15 AM;Jan 3, 2025 10:30 AM;551.00;345.00;206.00
Jan 3, 2025 10:30 AM;Jan 3, 2025 10:45 AM;561.00;341.00;220.00
Jan 3, 2025 10:45 AM;Jan 3, 2025 11:00 AM;565.00;337.00;228.00
Jan 3, 2025 11:00 AM;Jan 3, 2025 11:15 AM;576.00;337.00;239.00
Jan 3, 2025 11:15 AM;Jan 3, 2025 11:30 AM;598.00;344.00;254.00
Jan 3, 2025 11:30 AM;Jan 3, 2025 11:45 AM;611.00;351.00;260.00
Jan 3, 2025 11:45 AM;Jan 3, 2025 12:00 PM;617.00;358.00;259.00
Jan 3, 2025 12:00 PM;Jan 3, 2025 12:15 PM;627.00;366.00;261.00
Jan 3, 2025 12:15 PM;Jan 3, 2025 12:30 PM;640.00;374.00;266.00
Jan 3, 2025 12:30 PM;Jan 3, 2025 12:45 PM;646.00;383.00;263.00
Jan 3, 2025 12:45 PM;Jan 3, 2025 1:00 PM;641.00;391.00;250.00
Jan 3, 2025 1:00 PM;Jan 3, 2025 1:15 PM;641.00;400.00;241.00
Jan 3, 2025 1:15 PM;Jan 3, 2025 1:30 PM;642.00;406.00;236.00
Jan 3, 2025 1:30 PM;Jan 3, 2025 1:45 PM;633.00;411.00;222.00
Jan 3, 2025 1:45 PM;Jan 3, 2025 2:00 PM;615.00;416.00;199.00
Jan 3, 2025 2:00 PM;Jan 3, 2025 2:15 PM;597.00;420.00;177.00
Jan 3, 2025 2:15 PM;Jan 3, 2025 2:30 PM;581.00;424.00;157.00
Jan 3, 2025 2:30 PM;Jan 3, 2025 2:45 PM;563.00;428.00;135.00
Jan 3, 2025 2:45 PM;Jan 3, 2025 3:00 PM;544.00;432.00;112.00
Jan 3, 2025 3:00 PM;Jan 3, 2025 3:15 PM;524.00;436.00;88.00
Jan 3, 2025 3:15 PM;Jan 3, 2025 3:30 PM;514.00;444.00;70.00
Jan 3, 2025 3:30 PM;Jan 3, 2025 3:45 PM;512.00;452.00;60.00
Jan 3, 2025 3:45 PM;Jan 3, 2025 4:00 PM;510.00;460.00;50.00
Jan 3, 2025 4:00 PM;Jan 3, 2025 4:15 PM;510.00;473.00;37.00
Jan 3, 2025 4:15 PM;Jan 3, 2025 4:30 PM;503.00;488.00;15.00
Jan 3, 2025 4:30 PM;Jan 3, 2025 4:45 PM;504.00;503.00;1.00
Jan 3, 2025 4:45 PM;Jan 3, 2025 5:00 PM;518.00;518.00;0.00
Jan 3, 2025 5:00 PM;Jan 3, 2025 5:15 PM;532.00;532.00;0.00
Jan 3, 2025 5:15 PM;Jan 3, 2025 5:30 PM;546.00;546.00;0.00
Jan 3, 2025 5:30 PM;Jan 3, 2025 5:45 PM;559.00;559.00;0.00
Jan 3, 2025 5:45 PM;Jan 3, 2025 6:00 PM;572.00;572.00;0.00
Jan 3, 2025 6:00 PM;Jan 3, 2025 6:15 PM;583.00;583.00;0.00
Jan 3, 2025 6:15 PM;Jan 3, 2025 6:30 PM;590.00;590.00;0.00
Jan 3, 2025 6:30 PM;Jan 3, 2025 6:45 PM;597.00;597.00;0.00
Jan 3, 2025 6:45 PM;Jan 3, 2025 7:00 PM;604.00;604.00;0.00
Jan 3, 2025 7:00 PM;Jan 3, 2025 7:15 PM;610.00;610.00;0.00
Jan 3, 2025 7:15 PM;Jan 3, 2025 7:30 PM;613.00;613.00;0.00
Jan 3, 2025 7:30 PM;Jan 3, 2025 7:45 PM;616.00;616.00;0.00
Jan 3, 2025 7:45 PM;Jan 3, 2025 8:00 PM;619.00;619.00;0.00
Jan 3, 2025 8:00 PM;Jan 3, 2025 8:15 PM;621.00;621.00;0.00
Jan 3, 2025 8:15 PM;Jan 3, 2025 8:30 PM;625.00;625.00;0.00
Jan 3, 2025 8:30 PM;Jan 3, 2025 8:45 PM;629.00;629.00;0.00
Jan 3, 2025 8:45 PM;Jan 3, 2025 9:00 PM;633.00;633.00;0.00
Jan 3, 2025 9:00 PM;Jan 3, 2025 9:15 PM;639.00;639.00;0.00
Jan 3, 2025 9:15 PM;Jan 3, 2025 9:30 PM;646.00;646.00;0.00
Jan 3, 2025 9:30 PM;Jan 3, 2025 9:45 PM;653.00;653.00;0.00
Jan 3, 2025 9:45 PM;Jan 3, 2025 10:00 PM;660.00;660.00;0.00
Jan 3, 2025 10:00 PM;Jan 3, 2025 10:15 PM;666.00;666.00;0.00
Jan 3, 2025 10:15 PM;Jan 3, 2025 10:30 PM;670.00;670.00;0.00
Jan 3, 2025 10:30 PM;Jan 3, 2025 10:45 PM;673.00;673.00;0.00
Jan 3, 2025 10:45 PM;Jan 3, 2025 11:00 PM;677.00;677.00;0.00
Jan 3, 2025 11:00 PM;Jan 3, 2025 11:15 PM;679.00;679.00;0.00
Jan 3, 2025 11:15 PM;Jan 3, 2025 11:30 PM;680.00;680.00;0.00
Jan 3, 2025 11:30 PM;Jan 3, 2025 11:45 PM;680.00;680.00;0.00
Jan 3, 2025 11:45 PM;Jan 4, 2025 12:00 AM;680.00;680.00;0.00
Jan 4, 2025 12:00 AM;Jan 4, 2025 12:15 AM;718.00;718.00;0.00
Jan 4, 2025 12:15 AM;Jan 4, 2025 12:30 AM;714.00;714.00;0.00
Jan 4, 2025 12:30 AM;Jan 4, 2025 12:45 AM;734.00;734.00;0.00
Jan 4, 2025 12:45 AM;Jan 4, 2025 1:00 AM;726.00;726.00;0.00
Jan 4, 2025 1:00 AM;Jan 4, 2025 1:15 AM;719.00;719.00;0.00
Jan 4, 2025 1:15 AM;Jan 4, 2025 1:30 AM;715.00;715.00;0.00
Jan 4, 2025 1:30 AM;Jan 4, 2025 1:45 AM;678.00;678.00;0.00
Jan 4, 2025 1:45 AM;Jan 4, 2025 2:00 AM;678.00;678.00;0.00
Jan 4, 2025 2:00 AM;Jan 4, 2025 2:15 AM;678.00;678.00;0.00
Jan 4, 2025 2:15 AM;Jan 4, 2025 2:30 AM;679.00;679.00;0.00
Jan 4, 2025 2:30 AM;Jan 4, 2025 2:45 AM;678.00;678.00;0.00
Jan 4, 2025 2:45 AM;Jan 4, 2025 3:00 AM;679.00;679.00;0.00
Jan 4, 2025 3:00 AM;Jan 4, 2025 3:15 AM;678.00;678.00;0.00
Jan 4, 2025 3:15 AM;Jan 4, 2025 3:30 AM;672.00;672.00;0.00
Jan 4, 2025 3:30 AM;Jan 4, 2025 3:45 AM;712.00;712.00;0.00
Jan 4, 2025 3:45 AM;Jan 4, 2025 4:00 AM;705.00;705.00;0.00
Jan 4, 2025 4:00 AM;Jan 4, 2025 4:15 AM;697.00;697.00;0.00
Jan 4, 2025 4:15 AM;Jan 4, 2025 4:30 AM;684.00;684.00;0.00
Jan 4, 2025 4:30 AM;Jan 4, 2025 4:45 AM;686.00;686.00;0.00
Jan 4, 2025 4:45 AM;Jan 4, 2025 5:00 AM;676.00;676.00;0.00
Jan 4, 2025 5:00 AM;Jan 4, 2025 5:15 AM;662.00;662.00;0.00
Jan 4, 2025 5:15 AM;Jan 4, 2025 5:30 AM;644.00;644.00;0.00
Jan 4, 2025 5:30 AM;Jan 4, 2025 5:45 AM;611.00;611.00;0.00
Jan 4, 2025 5:45 AM;Jan 4, 2025 6:00 AM;596.00;596.00;0.00
Jan 4, 2025 6:00 AM;Jan 4, 2025 6:15 AM;579.00;579.00;0.00
Jan 4, 2025 6:15 AM;Jan 4, 2025 6:30 AM;559.00;559.00;0.00
Jan 4, 2025 6:30 AM;Jan 4, 2025 6:45 AM;522.00;522.00;0.00
Jan 4, 2025 6:45 AM;Jan 4, 2025 7:00 AM;504.00;504.00;0.00
Jan 4, 2025 7:00 AM;Jan 4, 2025 7:15 AM;487.00;487.00;0.00
Jan 4, 2025 7:15 AM;Jan 4, 2025 7:30 AM;472.00;472.00;0.00
Jan 4, 2025 7:30 AM;Jan 4, 2025 7:45 AM;457.00;457.00;0.00
Jan 4, 2025 7:45 AM;Jan 4, 2025 8:00 AM;451.00;441.00;10.00
Jan 4, 2025 8:00 AM;Jan 4, 2025 8:15 AM;450.00;424.00;26.00
Jan 4, 2025 8:15 AM;Jan 4, 2025 8:30 AM;451.00;405.00;46.00
Jan 4, 2025 8:30 AM;Jan 4, 2025 8:45 AM;452.00;386.00;66.00
Jan 4, 2025 8:45 AM;Jan 4, 2025 9:00 AM;455.00;367.00;88.00
Jan 4, 2025 9:00 AM;Jan 4, 2025 9:15 AM;463.00;350.00;113.00
Jan 4, 2025 9:15 AM;Jan 4, 2025 9:30 AM;584.00;331.00;253.00
Jan 4, 2025 9:30 AM;Jan 4, 2025 9:45 AM;570.00;313.00;257.00
Jan 4, 2025 9:45 AM;Jan 4, 2025 10:00 AM;561.00;294.00;267.00
Jan 4, 2025 10:00 AM;Jan 4, 2025 10:15 AM;561.00;274.00;287.00
Jan 4, 2025 10:15 AM;Jan 4, 2025 10:30 AM;566.00;252.00;314.00
Jan 4, 2025 10:30 AM;Jan 4, 2025 10:45 AM;561.00;230.00;331.00
